Model	Date	Time	WxFile	Long	Lat	GisOutSeq	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	PlantddBSum	BloomChillHr	TempIncr	ddbMinus10	ddbMinus85	Mite01	GWSS01	Olivscal01	Amacul01	Cutil01	OleanScl01	Achilen01	Ed	Cocc01	OlvFly01	PrcpYrSum
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	28	1	10227	12	31	2007	2646	0.3	9409.67	9755.94	116	106.4	2600.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	440.2
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	29	1	10592	12	30	2008	2636	0.0	8075.53	8505.67	99	93.7	2429.2	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	569.0
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	30	1	10958	12	31	2009	2627	0.7	6989.78	7273.04	110	100.4	1963.3	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	609.1
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	31	1	11323	12	31	2010	2630	0.3	6978.43	7680.22	118	116.6	2176.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	913.7
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	1	365	12	30	1980	2630	0.1	5030.54	5156.45	108	114.4	2200.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	459.1
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	2	1	731	12	31	1981	2634	0.2	7586.84	8058.64	99	97.0	1957.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	409.8
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	3	1	1096	12	31	1982	2659	0.0	8735.44	8952.35	106	83.7	2239.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	478.6
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	4	1	1461	12	31	1983	2646	0.4	8010.95	8230.87	100	101.8	2064.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	592.3
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	5	1	1826	12	30	1984	2619	0.0	7777.40	7998.14	116	115.7	2666.9	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	529.6
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	6	1	2192	12	31	1985	2629	1.7	7824.94	8103.99	109	121.5	2155.2	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	587.2
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	7	1	2557	12	31	1986	2626	0.0	8036.30	8193.78	130	132.4	2304.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	505.5
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	8	1	2922	12	31	1987	2638	0.2	8615.28	8852.65	108	100.1	1892.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	824.8
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	9	1	3287	12	30	1988	2631	0.1	7825.34	8363.43	110	97.1	2375.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	588.5
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	10	1	3653	12	31	1989	2633	0.0	6995.03	7513.96	111	65.9	1969.9	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	1059.8
OliveGIS	30set19	17:41:23	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	11	1	4018	12	31	1990	2638	0.0	6913.14	7317.14	102	87.2	1905.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	490.8
OliveGIS	30set19	17:41:23	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	12	1	4383	12	31	1991	2642	0.0	7441.33	8318.01	121	111.5	1980.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	500.1
OliveGIS	30set19	17:41:23	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	13	1	4748	12	30	1992	2624	0.0	8267.99	8792.68	106	97.8	1914.4	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	419.6
OliveGIS	30set19	17:41:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	14	1	5114	12	31	1993	2633	0.0	8505.49	8867.29	105	99.9	2489.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	562.9
OliveGIS	30set19	17:41:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	15	1	5479	12	31	1994	2637	0.2	8326.76	8599.71	105	104.4	2148.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	435.3
OliveGIS	30set19	17:41:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	16	1	5844	12	31	1995	2635	0.0	187.22	195.25	96	80.9	1720.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	628.2
OliveGIS	30set19	17:41:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	17	1	6209	12	30	1996	2658	0.1	9159.84	9448.36	115	81.8	2347.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	1003.6
OliveGIS	30set19	17:41:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	18	1	6575	12	31	1997	2634	0.0	8607.44	8881.06	89	44.9	1804.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	890.1
OliveGIS	30set19	17:41:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	19	1	6940	12	31	1998	2654	0.0	7953.24	8363.44	94	80.2	2097.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	384.1
OliveGIS	30set19	17:41:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	20	1	7305	12	31	1999	2637	0.0	9220.80	9551.33	101	109.6	1885.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	531.0
OliveGIS	30set19	17:41:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	21	1	7670	12	30	2000	2622	0.0	7567.92	7852.32	96	84.6	2041.9	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	720.4
OliveGIS	30set19	17:41:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	22	1	8036	12	31	2001	2642	0.0	1704.94	1768.89	100	84.0	2113.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	739.4
OliveGIS	30set19	17:41:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	23	1	8401	12	31	2002	2650	0.0	9864.08	10087.37	106	48.0	2376.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	658.7
OliveGIS	30set19	17:41:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	24	1	8766	12	31	2003	2650	0.1	8083.94	8519.13	108	93.8	1745.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	717.5
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	25	1	9131	12	30	2004	2656	0.0	7768.32	8380.25	113	90.3	2054.4	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	429.6
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	26	1	9497	12	31	2005	2643	1.7	9270.79	9603.65	109	178.5	1559.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	403.8
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	27	1	9862	12	31	2006	2625	0.1	8427.41	8797.43	112	117.4	1738.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	697.8
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	28	1	10227	12	31	2007	2640	0.3	7777.60	8075.26	111	88.6	2342.9	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	430.2
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	29	1	10592	12	30	2008	2653	0.0	8021.31	8454.54	95	73.4	2160.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	559.5
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	30	1	10958	12	31	2009	2634	0.5	8518.18	8900.59	100	82.6	1707.2	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	642.4
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	31	1	11323	12	31	2010	2635	0.1	8065.11	8865.47	114	93.1	1985.0	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	932.6
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	1	365	12	30	1980	2629	0.0	5033.60	5115.06	107	119.0	2137.3	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	453.9
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	2	1	731	12	31	1981	2637	0.1	7591.59	7937.22	101	99.1	1862.0	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	316.1
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	3	1	1096	12	31	1982	2664	0.0	8846.11	9023.19	102	80.4	2028.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	414.3
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	4	1	1461	12	31	1983	2650	0.1	9917.96	10205.44	97	92.1	1891.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	570.6
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	5	1	1826	12	30	1984	2619	0.0	8592.85	8900.68	114	110.3	2458.0	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	427.5
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	6	1	2192	12	31	1985	2618	1.4	8799.78	9126.76	106	110.8	1924.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	494.1
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	7	1	2557	12	31	1986	2644	0.0	7879.76	8010.39	126	124.6	2134.0	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	433.8
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	8	1	2922	12	31	1987	2630	0.1	9046.49	9174.91	104	86.2	1821.3	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	761.5
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	9	1	3287	12	30	1988	2630	0.0	8145.88	8709.04	108	86.0	2157.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	524.4
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	10	1	3653	12	31	1989	2645	0.0	7155.77	7542.10	106	57.2	1819.4	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	984.9
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	11	1	4018	12	31	1990	2641	0.0	7266.21	7572.15	99	90.3	1864.2	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	418.2
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	12	1	4383	12	31	1991	2639	0.0	7722.54	8473.67	119	116.2	1943.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	465.2
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	13	1	4748	12	30	1992	2628	0.0	8358.51	8788.47	104	100.5	1749.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	374.3
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	14	1	5114	12	31	1993	2640	0.0	8878.46	9259.51	103	107.3	2333.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	532.2
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	15	1	5479	12	31	1994	2642	0.2	8814.80	9106.82	102	97.0	1944.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	395.8
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	16	1	5844	12	31	1995	2643	0.0	8784.81	9109.93	94	67.7	1482.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	588.2
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	17	1	6209	12	30	1996	2676	0.0	8105.72	8384.47	111	70.0	2184.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	988.2
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	18	1	6575	12	31	1997	2639	0.0	8569.45	8772.56	88	40.8	1630.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	764.9
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	19	1	6940	12	31	1998	2648	0.0	7853.12	8248.91	92	80.6	1915.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	340.5
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	20	1	7305	12	31	1999	2638	0.0	9450.19	9680.99	100	116.3	1815.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	492.7
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	21	1	7670	12	30	2000	2623	0.0	7637.86	7872.72	92	91.2	1959.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	661.3
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	22	1	8036	12	31	2001	2652	0.0	8687.54	8915.56	98	82.8	2093.0	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	641.4
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	23	1	8401	12	31	2002	2645	0.0	8309.01	8445.36	103	47.6	2313.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	618.4
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	24	1	8766	12	31	2003	2637	0.0	7823.47	8107.94	107	94.3	1679.0	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	696.0
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	25	1	9131	12	30	2004	2658	0.0	8020.66	8631.52	111	93.7	2021.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	389.8
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	26	1	9497	12	31	2005	2646	2.3	9776.41	10034.89	108	193.3	1401.3	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	354.6
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	27	1	9862	12	31	2006	2634	0.1	8465.90	8722.92	109	130.4	1573.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	658.1
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	28	1	10227	12	31	2007	2636	0.3	8432.34	8647.30	109	95.8	2244.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	390.8
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	29	1	10592	12	30	2008	2641	0.0	8684.05	9056.60	93	75.6	2032.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	534.6
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	30	1	10958	12	31	2009	2632	0.2	8971.09	9249.71	97	77.0	1596.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	572.9
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	31	1	11323	12	31	2010	2660	0.0	8389.01	8779.49	103	27.1	2104.2	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	879.2
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	1	365	12	30	1980	2613	0.7	6321.50	6454.39	122	208.6	2557.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	479.0
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	2	1	731	12	31	1981	2633	1.5	6476.28	6873.23	115	175.3	2310.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	495.6
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	3	1	1096	12	31	1982	2633	0.1	7851.31	8015.47	118	152.3	2540.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	493.8
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	4	1	1461	12	31	1983	2627	1.2	6672.56	6742.16	108	172.9	2311.4	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	627.3
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	5	1	1826	12	30	1984	2609	0.4	6430.56	6535.86	128	185.5	2867.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	631.3
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	6	1	2192	12	31	1985	2622	3.8	5962.51	6127.08	124	211.3	2428.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	662.3
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	7	1	2557	12	31	1986	2618	0.0	8516.63	8662.31	139	227.8	2515.4	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	556.3
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	8	1	2922	12	31	1987	2617	1.4	7161.10	7383.32	118	171.1	2327.3	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	809.0
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	9	1	3287	12	30	1988	2615	0.7	5993.61	6386.33	121	177.5	2765.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	616.1
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	10	1	3653	12	31	1989	2622	0.0	7402.02	8016.11	123	130.2	2220.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	1005.7
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	11	1	4018	12	31	1990	2611	0.0	6382.98	6835.74	115	157.9	2124.0	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	501.4
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	12	1	4383	12	31	1991	2624	0.1	7688.11	8666.00	133	184.0	2242.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	525.9
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	13	1	4748	12	30	1992	2616	0.6	7215.27	7912.65	114	186.3	2181.0	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	419.6
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	14	1	5114	12	31	1993	2625	0.9	7180.41	7462.97	121	206.0	2771.2	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	597.7
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	15	1	5479	12	31	1994	2622	1.6	7407.45	7569.62	120	182.6	2487.9	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	496.8
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	16	1	5844	12	31	1995	2627	0.2	7338.25	7760.20	104	145.0	1971.7	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	623.3
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	17	1	6209	12	30	1996	2638	0.7	7517.88	7696.64	128	143.7	2672.4	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	999.7
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	18	1	6575	12	31	1997	2616	0.0	7668.05	8076.07	96	91.9	2125.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	922.5
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	19	1	6940	12	31	1998	2630	0.0	7244.30	7636.68	112	152.3	2477.2	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	468.5
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	20	1	7305	12	31	1999	2625	1.0	7668.60	7980.29	111	198.7	2135.6	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	521.6
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	21	1	7670	12	30	2000	2618	0.3	5632.94	5843.07	112	155.3	2317.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	722.7
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	22	1	8036	12	31	2001	2627	0.0	6837.45	7122.47	109	151.0	2436.5	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	762.2
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	23	1	8401	12	31	2002	2627	0.0	7485.47	7635.58	116	109.8	2633.3	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	674.6
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	24	1	8766	12	31	2003	2624	1.3	6546.13	7173.30	120	152.1	2126.8	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	718.1
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	25	1	9131	12	30	2004	2649	0.3	6636.98	7054.51	126	167.3	2363.1	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	492.5
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	26	1	9497	12	31	2005	2630	6.0	8331.40	8726.58	118	277.7	1796.3	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	417.8
OliveGIS	30set19	17:41:36	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	27	1	9862	12	31	2006	2617	1.2	7304.39	7727.60	121	191.8	1995.4	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	692.6
OliveGIS	30set19	17:41:36	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	28	1	10227	12	31	2007	2628	0.8	7768.84	8046.16	122	172.3	2626.3	0.000	0.0	0.0	0	0	0	0	0	0	0	0	0	0	493.1
