cat	x	y	lon	lat	country	state
481700	1055	869	-74.6	3.2	COL	ME
481701	1055	870	-74.6	3.1	COL	ME
481702	1055	871	-74.6	3.0	COL	ME
481703	1055	872	-74.6	2.9	COL	ME
481704	1055	873	-74.6	2.8	COL	ME
481705	1055	874	-74.6	2.7	COL	CQ
481706	1055	875	-74.6	2.6	COL	ME
481707	1055	876	-74.6	2.5	COL	ME
481708	1055	877	-74.6	2.4	COL	ME
481709	1055	878	-74.6	2.3	COL	ME
481710	1055	879	-74.6	2.2	COL	CQ
481711	1055	880	-74.6	2.1	COL	CQ
481712	1055	881	-74.6	2.0	COL	ME
481713	1055	882	-74.6	1.9	COL	CQ
481714	1055	883	-74.6	1.8	COL	CQ
481715	1055	884	-74.6	1.7	COL	CQ
481716	1055	885	-74.6	1.6	COL	CQ
481717	1055	886	-74.6	1.5	COL	CQ
481718	1055	887	-74.6	1.4	COL	CQ
481719	1055	888	-74.6	1.3	COL	CQ
481720	1055	889	-74.6	1.2	COL	CQ
481721	1055	890	-74.6	1.1	COL	CQ
481722	1055	891	-74.6	1.0	COL	CQ
481723	1055	892	-74.6	0.9	COL	CQ
481724	1055	893	-74.6	0.8	COL	CQ
481725	1055	894	-74.6	0.7	COL	CQ
481726	1055	895	-74.6	0.6	COL	CQ
481727	1055	896	-74.6	0.5	COL	CQ
481728	1055	897	-74.6	0.4	COL	CQ
481729	1055	898	-74.6	0.3	COL	CQ
481730	1055	899	-74.6	0.2	COL	CQ
481731	1055	900	-74.6	0.1	COL	CQ
481732	1055	901	-74.6	0.0	COL	CQ
481733	1055	902	-74.6	-0.1	COL	PU
481734	1055	903	-74.6	-0.2	COL	PU
481735	1055	904	-74.6	-0.3	COL	PU
482567	1056	793	-74.5	10.8	COL	MA
482568	1056	794	-74.5	10.7	COL	MA
482569	1056	795	-74.5	10.6	COL	MA
482570	1056	796	-74.5	10.5	COL	MA
482571	1056	797	-74.5	10.4	COL	MA
482572	1056	798	-74.5	10.3	COL	MA
482573	1056	799	-74.5	10.2	COL	MA
482574	1056	800	-74.5	10.1	COL	MA
482575	1056	801	-74.5	10.0	COL	MA
482576	1056	802	-74.5	9.9	COL	MA
482577	1056	803	-74.5	9.8	COL	MA
482578	1056	804	-74.5	9.7	COL	MA
482579	1056	805	-74.5	9.6	COL	MA
482580	1056	806	-74.5	9.5	COL	MA
482581	1056	807	-74.5	9.4	COL	MA
482582	1056	808	-74.5	9.3	COL	MA
482583	1056	809	-74.5	9.2	COL	BL
482584	1056	810	-74.5	9.1	COL	BL
482585	1056	811	-74.5	9.0	COL	BL
482586	1056	812	-74.5	8.9	COL	BL
482587	1056	813	-74.5	8.8	COL	BL
482588	1056	814	-74.5	8.7	COL	BL
482589	1056	815	-74.5	8.6	COL	BL
482590	1056	816	-74.5	8.5	COL	BL
482591	1056	817	-74.5	8.4	COL	BL
482592	1056	818	-74.5	8.3	COL	BL
482593	1056	819	-74.5	8.2	COL	BL
482594	1056	820	-74.5	8.1	COL	BL
482595	1056	821	-74.5	8.0	COL	BL
482596	1056	822	-74.5	7.9	COL	BL
482597	1056	823	-74.5	7.8	COL	BL
482598	1056	824	-74.5	7.7	COL	AN
482599	1056	825	-74.5	7.6	COL	BL
482600	1056	826	-74.5	7.5	COL	BL
482601	1056	827	-74.5	7.4	COL	BL
482602	1056	828	-74.5	7.3	COL	AN
482603	1056	829	-74.5	7.2	COL	AN
482604	1056	830	-74.5	7.1	COL	AN
482605	1056	831	-74.5	7.0	COL	AN
482606	1056	832	-74.5	6.9	COL	AN
482607	1056	833	-74.5	6.8	COL	AN
482608	1056	834	-74.5	6.7	COL	AN
482609	1056	835	-74.5	6.6	COL	AN
482610	1056	836	-74.5	6.5	COL	AN
482611	1056	837	-74.5	6.4	COL	AN
482612	1056	838	-74.5	6.3	COL	AN
482613	1056	839	-74.5	6.2	COL	BY
482614	1056	840	-74.5	6.1	COL	BY
482615	1056	841	-74.5	6.0	COL	BY
482616	1056	842	-74.5	5.9	COL	BY
482617	1056	843	-74.5	5.8	COL	BY
482618	1056	844	-74.5	5.7	COL	CU
482619	1056	845	-74.5	5.6	COL	CU
482620	1056	846	-74.5	5.5	COL	CU
482621	1056	847	-74.5	5.4	COL	CU
482622	1056	848	-74.5	5.3	COL	CU
482623	1056	849	-74.5	5.2	COL	CU
482624	1056	850	-74.5	5.1	COL	CU
482625	1056	851	-74.5	5.0	COL	CU
482626	1056	852	-74.5	4.9	COL	CU
482627	1056	853	-74.5	4.8	COL	CU
482628	1056	854	-74.5	4.7	COL	CU
482629	1056	855	-74.5	4.6	COL	CU
482630	1056	856	-74.5	4.5	COL	CU
482631	1056	857	-74.5	4.4	COL	CU
482632	1056	858	-74.5	4.3	COL	CU
482633	1056	859	-74.5	4.2	COL	CU
482634	1056	860	-74.5	4.1	COL	TO
482635	1056	861	-74.5	4.0	COL	CU
482636	1056	862	-74.5	3.9	COL	CU
482637	1056	863	-74.5	3.8	COL	CU
482638	1056	864	-74.5	3.7	COL	HU
482639	1056	865	-74.5	3.6	COL	ME
482640	1056	866	-74.5	3.5	COL	ME
482641	1056	867	-74.5	3.4	COL	ME
482642	1056	868	-74.5	3.3	COL	ME
482643	1056	869	-74.5	3.2	COL	ME
482644	1056	870	-74.5	3.1	COL	ME
482645	1056	871	-74.5	3.0	COL	ME
482646	1056	872	-74.5	2.9	COL	ME
482647	1056	873	-74.5	2.8	COL	ME
482648	1056	874	-74.5	2.7	COL	ME
482649	1056	875	-74.5	2.6	COL	ME
482650	1056	876	-74.5	2.5	COL	ME
482651	1056	877	-74.5	2.4	COL	ME
482652	1056	878	-74.5	2.3	COL	ME
482653	1056	879	-74.5	2.2	COL	ME
482654	1056	880	-74.5	2.1	COL	ME
482655	1056	881	-74.5	2.0	COL	ME
482656	1056	882	-74.5	1.9	COL	ME
482657	1056	883	-74.5	1.8	COL	CQ
482658	1056	884	-74.5	1.7	COL	CQ
482659	1056	885	-74.5	1.6	COL	CQ
482660	1056	886	-74.5	1.5	COL	CQ
482661	1056	887	-74.5	1.4	COL	CQ
482662	1056	888	-74.5	1.3	COL	CQ
482663	1056	889	-74.5	1.2	COL	CQ
482664	1056	890	-74.5	1.1	COL	CQ
482665	1056	891	-74.5	1.0	COL	CQ
482666	1056	892	-74.5	0.9	COL	CQ
482667	1056	893	-74.5	0.8	COL	CQ
482668	1056	894	-74.5	0.7	COL	CQ
482669	1056	895	-74.5	0.6	COL	CQ
482670	1056	896	-74.5	0.5	COL	CQ
482671	1056	897	-74.5	0.4	COL	CQ
482672	1056	898	-74.5	0.3	COL	CQ
482673	1056	899	-74.5	0.2	COL	CQ
482674	1056	900	-74.5	0.1	COL	CQ
482675	1056	901	-74.5	0.0	COL	CQ
482676	1056	902	-74.5	-0.1	COL	CQ
482677	1056	903	-74.5	-0.2	COL	PU
482678	1056	904	-74.5	-0.3	COL	PU
482679	1056	905	-74.5	-0.4	COL	PU
483511	1057	794	-74.4	10.7	COL	MA
483512	1057	795	-74.4	10.6	COL	MA
483513	1057	796	-74.4	10.5	COL	MA
483514	1057	797	-74.4	10.4	COL	MA
483515	1057	798	-74.4	10.3	COL	MA
483516	1057	799	-74.4	10.2	COL	MA
483517	1057	800	-74.4	10.1	COL	MA
483518	1057	801	-74.4	10.0	COL	MA
483519	1057	802	-74.4	9.9	COL	MA
483520	1057	803	-74.4	9.8	COL	MA
483521	1057	804	-74.4	9.7	COL	MA
483522	1057	805	-74.4	9.6	COL	MA
483523	1057	806	-74.4	9.5	COL	MA
483524	1057	807	-74.4	9.4	COL	MA
483525	1057	808	-74.4	9.3	COL	MA
483526	1057	809	-74.4	9.2	COL	BL
483527	1057	810	-74.4	9.1	COL	BL
483528	1057	811	-74.4	9.0	COL	BL
483529	1057	812	-74.4	8.9	COL	BL
483530	1057	813	-74.4	8.8	COL	BL
483531	1057	814	-74.4	8.7	COL	BL
483532	1057	815	-74.4	8.6	COL	BL
483533	1057	816	-74.4	8.5	COL	BL
483534	1057	817	-74.4	8.4	COL	BL
483535	1057	818	-74.4	8.3	COL	BL
483536	1057	819	-74.4	8.2	COL	BL
483537	1057	820	-74.4	8.1	COL	BL
483538	1057	821	-74.4	8.0	COL	BL
483539	1057	822	-74.4	7.9	COL	BL
483540	1057	823	-74.4	7.8	COL	BL
483541	1057	824	-74.4	7.7	COL	BL
483542	1057	825	-74.4	7.6	COL	BL
483543	1057	826	-74.4	7.5	COL	BL
483544	1057	827	-74.4	7.4	COL	AN
483545	1057	828	-74.4	7.3	COL	AN
483546	1057	829	-74.4	7.2	COL	BL
483547	1057	830	-74.4	7.1	COL	AN
483548	1057	831	-74.4	7.0	COL	AN
483549	1057	832	-74.4	6.9	COL	AN
483550	1057	833	-74.4	6.8	COL	AN
483551	1057	834	-74.4	6.7	COL	AN
483552	1057	835	-74.4	6.6	COL	AN
483553	1057	836	-74.4	6.5	COL	ST
483554	1057	837	-74.4	6.4	COL	ST
483555	1057	838	-74.4	6.3	COL	ST
483556	1057	839	-74.4	6.2	COL	ST
483557	1057	840	-74.4	6.1	COL	ST
483558	1057	841	-74.4	6.0	COL	BY
483559	1057	842	-74.4	5.9	COL	BY
483560	1057	843	-74.4	5.8	COL	BY
483561	1057	844	-74.4	5.7	COL	CU
483562	1057	845	-74.4	5.6	COL	CU
483563	1057	846	-74.4	5.5	COL	CU
483564	1057	847	-74.4	5.4	COL	CU
483565	1057	848	-74.4	5.3	COL	CU
483566	1057	849	-74.4	5.2	COL	CU
483567	1057	850	-74.4	5.1	COL	CU
483568	1057	851	-74.4	5.0	COL	CU
483569	1057	852	-74.4	4.9	COL	CU
483570	1057	853	-74.4	4.8	COL	CU
483571	1057	854	-74.4	4.7	COL	CU
483572	1057	855	-74.4	4.6	COL	CU
483573	1057	856	-74.4	4.5	COL	CU
483574	1057	857	-74.4	4.4	COL	CU
483575	1057	858	-74.4	4.3	COL	CU
483576	1057	859	-74.4	4.2	COL	CU
483577	1057	860	-74.4	4.1	COL	CU
483578	1057	861	-74.4	4.0	COL	CU
483579	1057	862	-74.4	3.9	COL	CU
483580	1057	863	-74.4	3.8	COL	CU
483581	1057	864	-74.4	3.7	COL	ME
483582	1057	865	-74.4	3.6	COL	ME
483583	1057	866	-74.4	3.5	COL	ME
483584	1057	867	-74.4	3.4	COL	ME
483585	1057	868	-74.4	3.3	COL	ME
483586	1057	869	-74.4	3.2	COL	ME
483587	1057	870	-74.4	3.1	COL	ME
483588	1057	871	-74.4	3.0	COL	ME
483589	1057	872	-74.4	2.9	COL	ME
483590	1057	873	-74.4	2.8	COL	ME
483591	1057	874	-74.4	2.7	COL	ME
483592	1057	875	-74.4	2.6	COL	ME
483593	1057	876	-74.4	2.5	COL	ME
483594	1057	877	-74.4	2.4	COL	ME
483595	1057	878	-74.4	2.3	COL	ME
483596	1057	879	-74.4	2.2	COL	ME
483597	1057	880	-74.4	2.1	COL	ME
483598	1057	881	-74.4	2.0	COL	ME
483599	1057	882	-74.4	1.9	COL	ME
483600	1057	883	-74.4	1.8	COL	CQ
483601	1057	884	-74.4	1.7	COL	CQ
483602	1057	885	-74.4	1.6	COL	CQ
483603	1057	886	-74.4	1.5	COL	CQ
483604	1057	887	-74.4	1.4	COL	CQ
483605	1057	888	-74.4	1.3	COL	CQ
483606	1057	889	-74.4	1.2	COL	CQ
483607	1057	890	-74.4	1.1	COL	CQ
483608	1057	891	-74.4	1.0	COL	CQ
483609	1057	892	-74.4	0.9	COL	CQ
483610	1057	893	-74.4	0.8	COL	CQ
483611	1057	894	-74.4	0.7	COL	CQ
483612	1057	895	-74.4	0.6	COL	CQ
483613	1057	896	-74.4	0.5	COL	CQ
483614	1057	897	-74.4	0.4	COL	CQ
483615	1057	898	-74.4	0.3	COL	CQ
483616	1057	899	-74.4	0.2	COL	CQ
483617	1057	900	-74.4	0.1	COL	CQ
483618	1057	901	-74.4	0.0	COL	CQ
483619	1057	902	-74.4	-0.1	COL	CQ
483620	1057	903	-74.4	-0.2	COL	PU
483621	1057	904	-74.4	-0.3	COL	PU
483622	1057	905	-74.4	-0.4	COL	PU
483623	1057	906	-74.4	-0.5	COL	PU
483624	1057	907	-74.4	-0.6	COL	AM
484465	1058	792	-74.3	10.9	COL	MA
484466	1058	793	-74.3	10.8	COL	MA
484467	1058	794	-74.3	10.7	COL	MA
484468	1058	795	-74.3	10.6	COL	MA
484469	1058	796	-74.3	10.5	COL	MA
484470	1058	797	-74.3	10.4	COL	MA
484471	1058	798	-74.3	10.3	COL	MA
484472	1058	799	-74.3	10.2	COL	MA
484473	1058	800	-74.3	10.1	COL	MA
484474	1058	801	-74.3	10.0	COL	MA
484475	1058	802	-74.3	9.9	COL	MA
484476	1058	803	-74.3	9.8	COL	MA
484477	1058	804	-74.3	9.7	COL	MA
484478	1058	805	-74.3	9.6	COL	MA
484479	1058	806	-74.3	9.5	COL	MA
484480	1058	807	-74.3	9.4	COL	MA
484481	1058	808	-74.3	9.3	COL	MA
484482	1058	809	-74.3	9.2	COL	MA
484483	1058	810	-74.3	9.1	COL	BL
484484	1058	811	-74.3	9.0	COL	BL
484485	1058	812	-74.3	8.9	COL	BL
484486	1058	813	-74.3	8.8	COL	BL
484487	1058	814	-74.3	8.7	COL	BL
484488	1058	815	-74.3	8.6	COL	BL
484489	1058	816	-74.3	8.5	COL	BL
484490	1058	817	-74.3	8.4	COL	BL
484491	1058	818	-74.3	8.3	COL	BL
484492	1058	819	-74.3	8.2	COL	BL
484493	1058	820	-74.3	8.1	COL	BL
484494	1058	821	-74.3	8.0	COL	BL
484495	1058	822	-74.3	7.9	COL	BL
484496	1058	823	-74.3	7.8	COL	BL
484497	1058	824	-74.3	7.7	COL	BL
484498	1058	825	-74.3	7.6	COL	BL
484499	1058	826	-74.3	7.5	COL	BL
484500	1058	827	-74.3	7.4	COL	BL
484501	1058	828	-74.3	7.3	COL	BL
484502	1058	829	-74.3	7.2	COL	BL
484503	1058	830	-74.3	7.1	COL	BL
484504	1058	831	-74.3	7.0	COL	BL
484505	1058	832	-74.3	6.9	COL	AN
484506	1058	833	-74.3	6.8	COL	AN
484507	1058	834	-74.3	6.7	COL	AN
484508	1058	835	-74.3	6.6	COL	ST
484509	1058	836	-74.3	6.5	COL	ST
484510	1058	837	-74.3	6.4	COL	ST
484511	1058	838	-74.3	6.3	COL	ST
484512	1058	839	-74.3	6.2	COL	ST
484513	1058	840	-74.3	6.1	COL	ST
484514	1058	841	-74.3	6.0	COL	BY
484515	1058	842	-74.3	5.9	COL	BY
484516	1058	843	-74.3	5.8	COL	BY
484517	1058	844	-74.3	5.7	COL	CU
484518	1058	845	-74.3	5.6	COL	BY
484519	1058	846	-74.3	5.5	COL	CU
484520	1058	847	-74.3	5.4	COL	CU
484521	1058	848	-74.3	5.3	COL	CU
484522	1058	849	-74.3	5.2	COL	CU
484523	1058	850	-74.3	5.1	COL	CU
484524	1058	851	-74.3	5.0	COL	CU
484525	1058	852	-74.3	4.9	COL	CU
484526	1058	853	-74.3	4.8	COL	CU
484527	1058	854	-74.3	4.7	COL	CU
484528	1058	855	-74.3	4.6	COL	CU
484529	1058	856	-74.3	4.5	COL	CU
484530	1058	857	-74.3	4.4	COL	CU
484531	1058	858	-74.3	4.3	COL	CU
484532	1058	859	-74.3	4.2	COL	CU
484533	1058	860	-74.3	4.1	COL	CU
484534	1058	861	-74.3	4.0	COL	CU
484535	1058	862	-74.3	3.9	COL	CU
484536	1058	863	-74.3	3.8	COL	ME
484537	1058	864	-74.3	3.7	COL	ME
484538	1058	865	-74.3	3.6	COL	ME
484539	1058	866	-74.3	3.5	COL	ME
484540	1058	867	-74.3	3.4	COL	ME
484541	1058	868	-74.3	3.3	COL	ME
484542	1058	869	-74.3	3.2	COL	ME
484543	1058	870	-74.3	3.1	COL	ME
484544	1058	871	-74.3	3.0	COL	ME
484545	1058	872	-74.3	2.9	COL	ME
484546	1058	873	-74.3	2.8	COL	ME
484547	1058	874	-74.3	2.7	COL	ME
484548	1058	875	-74.3	2.6	COL	ME
484549	1058	876	-74.3	2.5	COL	ME
484550	1058	877	-74.3	2.4	COL	ME
484551	1058	878	-74.3	2.3	COL	ME
484552	1058	879	-74.3	2.2	COL	ME
484553	1058	880	-74.3	2.1	COL	ME
484554	1058	881	-74.3	2.0	COL	ME
484555	1058	882	-74.3	1.9	COL	ME
484556	1058	883	-74.3	1.8	COL	ME
484557	1058	884	-74.3	1.7	COL	CQ
484558	1058	885	-74.3	1.6	COL	CQ
484559	1058	886	-74.3	1.5	COL	CQ
484560	1058	887	-74.3	1.4	COL	CQ
484561	1058	888	-74.3	1.3	COL	CQ
484562	1058	889	-74.3	1.2	COL	CQ
484563	1058	890	-74.3	1.1	COL	CQ
484564	1058	891	-74.3	1.0	COL	CQ
484565	1058	892	-74.3	0.9	COL	CQ
484566	1058	893	-74.3	0.8	COL	CQ
484567	1058	894	-74.3	0.7	COL	CQ
484568	1058	895	-74.3	0.6	COL	CQ
484569	1058	896	-74.3	0.5	COL	CQ
484570	1058	897	-74.3	0.4	COL	CQ
484571	1058	898	-74.3	0.3	COL	CQ
484572	1058	899	-74.3	0.2	COL	CQ
484573	1058	900	-74.3	0.1	COL	CQ
484574	1058	901	-74.3	0.0	COL	CQ
484575	1058	902	-74.3	-0.1	COL	CQ
484576	1058	903	-74.3	-0.2	COL	PU
484577	1058	904	-74.3	-0.3	COL	PU
484578	1058	905	-74.3	-0.4	COL	PU
484579	1058	906	-74.3	-0.5	COL	PU
484580	1058	907	-74.3	-0.6	COL	AM
484581	1058	908	-74.3	-0.7	COL	AM
484582	1058	909	-74.3	-0.8	COL	AM
484583	1058	910	-74.3	-0.9	COL	AM
485435	1059	789	-74.2	11.2	COL	MA
485436	1059	790	-74.2	11.1	COL	MA
485437	1059	791	-74.2	11.0	COL	MA
485438	1059	792	-74.2	10.9	COL	MA
485439	1059	793	-74.2	10.8	COL	MA
485440	1059	794	-74.2	10.7	COL	MA
485441	1059	795	-74.2	10.6	COL	MA
485442	1059	796	-74.2	10.5	COL	MA
485443	1059	797	-74.2	10.4	COL	MA
485444	1059	798	-74.2	10.3	COL	MA
485445	1059	799	-74.2	10.2	COL	MA
485446	1059	800	-74.2	10.1	COL	MA
485447	1059	801	-74.2	10.0	COL	MA
485448	1059	802	-74.2	9.9	COL	MA
485449	1059	803	-74.2	9.8	COL	MA
485450	1059	804	-74.2	9.7	COL	MA
485451	1059	805	-74.2	9.6	COL	MA
485452	1059	806	-74.2	9.5	COL	MA
485453	1059	807	-74.2	9.4	COL	MA
485454	1059	808	-74.2	9.3	COL	MA
485455	1059	809	-74.2	9.2	COL	MA
485456	1059	810	-74.2	9.1	COL	MA
485457	1059	811	-74.2	9.0	COL	BL
485458	1059	812	-74.2	8.9	COL	BL
485459	1059	813	-74.2	8.8	COL	BL
485460	1059	814	-74.2	8.7	COL	BL
485461	1059	815	-74.2	8.6	COL	BL
485462	1059	816	-74.2	8.5	COL	BL
485463	1059	817	-74.2	8.4	COL	BL
485464	1059	818	-74.2	8.3	COL	BL
485465	1059	819	-74.2	8.2	COL	BL
485466	1059	820	-74.2	8.1	COL	BL
485467	1059	821	-74.2	8.0	COL	BL
485468	1059	822	-74.2	7.9	COL	BL
485469	1059	823	-74.2	7.8	COL	BL
485470	1059	824	-74.2	7.7	COL	BL
485471	1059	825	-74.2	7.6	COL	BL
485472	1059	826	-74.2	7.5	COL	BL
485473	1059	827	-74.2	7.4	COL	BL
485474	1059	828	-74.2	7.3	COL	BL
485475	1059	829	-74.2	7.2	COL	BL
485476	1059	830	-74.2	7.1	COL	BL
485477	1059	831	-74.2	7.0	COL	AN
485478	1059	832	-74.2	6.9	COL	AN
485479	1059	833	-74.2	6.8	COL	AN
485480	1059	834	-74.2	6.7	COL	ST
485481	1059	835	-74.2	6.6	COL	ST
485482	1059	836	-74.2	6.5	COL	ST
485483	1059	837	-74.2	6.4	COL	ST
485484	1059	838	-74.2	6.3	COL	ST
485485	1059	839	-74.2	6.2	COL	ST
485486	1059	840	-74.2	6.1	COL	ST
485487	1059	841	-74.2	6.0	COL	ST
485488	1059	842	-74.2	5.9	COL	ST
485489	1059	843	-74.2	5.8	COL	BY
485490	1059	844	-74.2	5.7	COL	BY
485491	1059	845	-74.2	5.6	COL	BY
485492	1059	846	-74.2	5.5	COL	BY
485493	1059	847	-74.2	5.4	COL	CU
485494	1059	848	-74.2	5.3	COL	CU
485495	1059	849	-74.2	5.2	COL	CU
485496	1059	850	-74.2	5.1	COL	CU
485497	1059	851	-74.2	5.0	COL	CU
485498	1059	852	-74.2	4.9	COL	CU
485499	1059	853	-74.2	4.8	COL	CU
485500	1059	854	-74.2	4.7	COL	CU
485501	1059	855	-74.2	4.6	COL	CU
485502	1059	856	-74.2	4.5	COL	CU
485503	1059	857	-74.2	4.4	COL	CU
485504	1059	858	-74.2	4.3	COL	CU
485505	1059	859	-74.2	4.2	COL	CU
485506	1059	860	-74.2	4.1	COL	CU
485507	1059	861	-74.2	4.0	COL	ME
485508	1059	862	-74.2	3.9	COL	ME
485509	1059	863	-74.2	3.8	COL	ME
485510	1059	864	-74.2	3.7	COL	ME
485511	1059	865	-74.2	3.6	COL	ME
485512	1059	866	-74.2	3.5	COL	ME
485513	1059	867	-74.2	3.4	COL	ME
485514	1059	868	-74.2	3.3	COL	ME
485515	1059	869	-74.2	3.2	COL	ME
485516	1059	870	-74.2	3.1	COL	ME
485517	1059	871	-74.2	3.0	COL	ME
485518	1059	872	-74.2	2.9	COL	ME
485519	1059	873	-74.2	2.8	COL	ME
485520	1059	874	-74.2	2.7	COL	ME
485521	1059	875	-74.2	2.6	COL	ME
485522	1059	876	-74.2	2.5	COL	ME
485523	1059	877	-74.2	2.4	COL	ME
485524	1059	878	-74.2	2.3	COL	ME
485525	1059	879	-74.2	2.2	COL	ME
485526	1059	880	-74.2	2.1	COL	ME
485527	1059	881	-74.2	2.0	COL	ME
485528	1059	882	-74.2	1.9	COL	ME
485529	1059	883	-74.2	1.8	COL	ME
485530	1059	884	-74.2	1.7	COL	CQ
485531	1059	885	-74.2	1.6	COL	CQ
485532	1059	886	-74.2	1.5	COL	CQ
485533	1059	887	-74.2	1.4	COL	CQ
485534	1059	888	-74.2	1.3	COL	CQ
485535	1059	889	-74.2	1.2	COL	CQ
485536	1059	890	-74.2	1.1	COL	CQ
485537	1059	891	-74.2	1.0	COL	CQ
485538	1059	892	-74.2	0.9	COL	CQ
485539	1059	893	-74.2	0.8	COL	CQ
485540	1059	894	-74.2	0.7	COL	CQ
485541	1059	895	-74.2	0.6	COL	CQ
485542	1059	896	-74.2	0.5	COL	CQ
485543	1059	897	-74.2	0.4	COL	CQ
485544	1059	898	-74.2	0.3	COL	CQ
485545	1059	899	-74.2	0.2	COL	CQ
485546	1059	900	-74.2	0.1	COL	CQ
485547	1059	901	-74.2	0.0	COL	CQ
485548	1059	902	-74.2	-0.1	COL	CQ
485549	1059	903	-74.2	-0.2	COL	CQ
485550	1059	904	-74.2	-0.3	COL	PU
485551	1059	905	-74.2	-0.4	COL	PU
485552	1059	906	-74.2	-0.5	COL	AM
485553	1059	907	-74.2	-0.6	COL	AM
485554	1059	908	-74.2	-0.7	COL	AM
485555	1059	909	-74.2	-0.8	COL	AM
485556	1059	910	-74.2	-0.9	COL	AM
486401	1060	788	-74.1	11.3	COL	MA
486402	1060	789	-74.1	11.2	COL	MA
486403	1060	790	-74.1	11.1	COL	MA
486404	1060	791	-74.1	11.0	COL	MA
486405	1060	792	-74.1	10.9	COL	MA
486406	1060	793	-74.1	10.8	COL	MA
486407	1060	794	-74.1	10.7	COL	MA
486408	1060	795	-74.1	10.6	COL	MA
486409	1060	796	-74.1	10.5	COL	MA
486410	1060	797	-74.1	10.4	COL	MA
486411	1060	798	-74.1	10.3	COL	MA
486412	1060	799	-74.1	10.2	COL	MA
486413	1060	800	-74.1	10.1	COL	MA
486414	1060	801	-74.1	10.0	COL	MA
486415	1060	802	-74.1	9.9	COL	MA
486416	1060	803	-74.1	9.8	COL	MA
486417	1060	804	-74.1	9.7	COL	MA
486418	1060	805	-74.1	9.6	COL	MA
486419	1060	806	-74.1	9.5	COL	CE
486420	1060	807	-74.1	9.4	COL	MA
486421	1060	808	-74.1	9.3	COL	MA
486422	1060	809	-74.1	9.2	COL	MA
486423	1060	810	-74.1	9.1	COL	MA
486424	1060	811	-74.1	9.0	COL	BL
486425	1060	812	-74.1	8.9	COL	BL
486426	1060	813	-74.1	8.8	COL	BL
486427	1060	814	-74.1	8.7	COL	BL
486428	1060	815	-74.1	8.6	COL	BL
486429	1060	816	-74.1	8.5	COL	BL
486430	1060	817	-74.1	8.4	COL	BL
486431	1060	818	-74.1	8.3	COL	BL
486432	1060	819	-74.1	8.2	COL	BL
486433	1060	820	-74.1	8.1	COL	BL
486434	1060	821	-74.1	8.0	COL	BL
486435	1060	822	-74.1	7.9	COL	BL
486436	1060	823	-74.1	7.8	COL	BL
486437	1060	824	-74.1	7.7	COL	BL
486438	1060	825	-74.1	7.6	COL	BL
486439	1060	826	-74.1	7.5	COL	BL
486440	1060	827	-74.1	7.4	COL	BL
486441	1060	828	-74.1	7.3	COL	BL
486442	1060	829	-74.1	7.2	COL	BL
486443	1060	830	-74.1	7.1	COL	AN
486444	1060	831	-74.1	7.0	COL	AN
486445	1060	832	-74.1	6.9	COL	AN
486446	1060	833	-74.1	6.8	COL	ST
486447	1060	834	-74.1	6.7	COL	ST
486448	1060	835	-74.1	6.6	COL	ST
486449	1060	836	-74.1	6.5	COL	ST
486450	1060	837	-74.1	6.4	COL	ST
486451	1060	838	-74.1	6.3	COL	ST
486452	1060	839	-74.1	6.2	COL	ST
486453	1060	840	-74.1	6.1	COL	ST
486454	1060	841	-74.1	6.0	COL	ST
486455	1060	842	-74.1	5.9	COL	ST
486456	1060	843	-74.1	5.8	COL	BY
486457	1060	844	-74.1	5.7	COL	BY
486458	1060	845	-74.1	5.6	COL	BY
486459	1060	846	-74.1	5.5	COL	BY
486460	1060	847	-74.1	5.4	COL	CU
486461	1060	848	-74.1	5.3	COL	CU
486462	1060	849	-74.1	5.2	COL	CU
486463	1060	850	-74.1	5.1	COL	CU
486464	1060	851	-74.1	5.0	COL	CU
486465	1060	852	-74.1	4.9	COL	CU
486466	1060	853	-74.1	4.8	COL	CU
486467	1060	854	-74.1	4.7	COL	CU
486468	1060	855	-74.1	4.6	COL	CU
486469	1060	856	-74.1	4.5	COL	CU
486470	1060	857	-74.1	4.4	COL	CU
486471	1060	858	-74.1	4.3	COL	CU
486472	1060	859	-74.1	4.2	COL	CU
486473	1060	860	-74.1	4.1	COL	CU
486474	1060	861	-74.1	4.0	COL	ME
486475	1060	862	-74.1	3.9	COL	ME
486476	1060	863	-74.1	3.8	COL	ME
486477	1060	864	-74.1	3.7	COL	ME
486478	1060	865	-74.1	3.6	COL	ME
486479	1060	866	-74.1	3.5	COL	ME
486480	1060	867	-74.1	3.4	COL	ME
486481	1060	868	-74.1	3.3	COL	ME
486482	1060	869	-74.1	3.2	COL	ME
486483	1060	870	-74.1	3.1	COL	ME
486484	1060	871	-74.1	3.0	COL	ME
486485	1060	872	-74.1	2.9	COL	ME
486486	1060	873	-74.1	2.8	COL	ME
486487	1060	874	-74.1	2.7	COL	ME
486488	1060	875	-74.1	2.6	COL	ME
486489	1060	876	-74.1	2.5	COL	ME
486490	1060	877	-74.1	2.4	COL	ME
486491	1060	878	-74.1	2.3	COL	ME
486492	1060	879	-74.1	2.2	COL	ME
486493	1060	880	-74.1	2.1	COL	ME
486494	1060	881	-74.1	2.0	COL	ME
486495	1060	882	-74.1	1.9	COL	ME
486496	1060	883	-74.1	1.8	COL	ME
486497	1060	884	-74.1	1.7	COL	ME
486498	1060	885	-74.1	1.6	COL	CQ
